Id	Sku	Company_name	Company_website	Company_industry	Company_revenue	Company_location	Company_webdomain	Company_employee_size	Description	Contact_name
1628.0	Adapt1628	Headsetters	http://www.headsetters.com	Telecommunications	$1 - 10M	Omaha,  Nebraska, United States	http://www.headsetters.com	25 - 100	Headsetters was founded in 1988 and is located at 12123 Emmet Street,Omaha, Nebraska,United States. Headsetters has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 14 people working at Headsetters which includes  This includes . You can visit Headsetters website	{name:Chelley Baack,title:President,email:c*****@headsetters.com,firstName:Chelley,lastName:Baack,companyName:null,seoPath:chelley-baack/622898563,phone:null},{name:Marvin Holst,title:Retired,email:m*****@headsetters.com,firstName:Marvin,lastName:Holst,companyName:null,seoPath:marvin-holst/856289176,phone:null},{name:Drew Lyons,title:National Account Manager,email:d*****@headsetters.com,firstName:Drew,lastName:Lyons,companyName:null,seoPath:drew-lyons/768207909,phone:null},{name:Kathy Bral,title:National Account Manager,email:k*****@headsetters.com,firstName:Kathy,lastName:Bral,companyName:null,seoPath:kathy-bral/984624481,phone:null},{name:Paul Smith,title:Accounting Manager,email:p*****@headsetters.com,firstName:Paul,lastName:Smith,companyName:null,seoPath:paul-smith/827675624,phone:null},{name:Suzy Steinke,title:National Account Manager,email:s*****@headsetters.com,firstName:Suzy,lastName:Steinke,companyName:null,seoPath:suzy-steinke/320118129,phone:null},{name:Tamie Waltermire,title:Purchasing Manager,email:t*****@headsetters.com,firstName:Tamie,lastName:Waltermire,companyName:null,seoPath:tamie-waltermire/843223588,phone:null},{name:Mickaela Milby,title:National Account Manager,email:m*****@headsetters.com,firstName:Mickaela,lastName:Milby,companyName:null,seoPath:mickaela-milby/226487447,phone:null},{name:Mickaela Saner,title:National Account Manager,email:m*****@headsetters.com,firstName:Mickaela,lastName:Saner,companyName:null,seoPath:mickaela-saner/687847953,phone:null}
1632.0	Adapt1632	Heart of Iowa Communications Cooperative	http://www.heartofiowa.net	Telecommunications	$1 - 10M	Eldora, Iowa, United States	http://www.heartofiowa.net	25 - 100	Heart of Iowa Communications Cooperative is located at 1317 Edgington Avenue,Eldora,Iowa,United States. Heart of Iowa Communications Cooperative has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 13 people working at Heart of Iowa Communications Cooperative which includes  This includes . You can visit Heart of Iowa Communications Cooperative website	{name:Todd Gourley,title:Co Owner,email:t*****@heartofiowa.net,firstName:Todd,lastName:Gourley,companyName:null,seoPath:todd-gourley/141875250,phone:+1******92},{name:Terrell Honnold,title:Owner,email:t*****@heartofiowa.net,firstName:Terrell,lastName:Honnold,companyName:null,seoPath:terrell-a-honnold/354062284,phone:+1******55},{name:David Schmidt,title:Business Manager,email:d*****@heartofiowa.net,firstName:David,lastName:Schmidt,companyName:null,seoPath:david-schmidt/965782625,phone:+1******11},{name:Jeff Eckles,title:Information Technology Manager,email:j*****@heartofiowa.net,firstName:Jeff,lastName:Eckles,companyName:null,seoPath:jeff-eckles/417788943,phone:+1******11},{name:Richard Trinkle,title:Information Technology Manager,email:r*****@heartofiowa.net,firstName:Richard,lastName:Trinkle,companyName:null,seoPath:richard-trinkle/984859896,phone:+1******11},{name:Heidi Mitchell,title:Customer Service Manager,email:h*****@heartofiowa.net,firstName:Heidi,lastName:Mitchell,companyName:null,seoPath:heidi-mitchell/991653312,phone:+1******11},{name:Tom Hallam,title:Computer Technician,email:t*****@heartofiowa.net,firstName:Tom,lastName:Hallam,companyName:null,seoPath:tom-hallam/800541996,phone:+1******11},{name:Marcia Clark,title:Customer Service Representative,email:m*****@heartofiowa.net,firstName:Marcia,lastName:Clark,companyName:null,seoPath:marcia-clark/916433249,phone:+1******11},{name:Kathi Patten,title:Accounts Payable Department,email:k*****@heartofiowa.net,firstName:Kathi,lastName:Patten,companyName:null,seoPath:kathi-patten/992956101,phone:+1******11}
1638.0	Adapt1638	jamadots	http://www.jamadots.com	Telecommunications	$1 - 10M	Munising, Michigan, United States	http://www.jamadots.com	25 - 100	jamadots is located at 108 West Superior Street,Munising,Michigan,United States. jamadots has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 16 people working at jamadots which includes  This includes . You can visit jamadots website	{name:Craig Johnson,title:Owner,email:j*****@jamadots.com,firstName:Craig,lastName:Johnson,companyName:null,seoPath:craig-johnson/700383658,phone:+1******45},{name:Willie Peterson,title:Owner,email:m*****@jamadots.com,firstName:Willie,lastName:Peterson,companyName:null,seoPath:willie-peterson/402113997,phone:+1******82},{name:James Brogan,title:President and Chief Executive Officer,email:j*****@jamadots.com,firstName:James,lastName:Brogan,companyName:null,seoPath:james-brogan/147782394,phone:+1******11},{name:Jackie Dobbins,title:Program Director,email:j*****@jamadots.com,firstName:Jackie,lastName:Dobbins,companyName:null,seoPath:jackie-dobbins/800771446,phone:+1******68},{name:Greg Prunick,title:Network Manager,email:g*****@jamadots.com,firstName:Greg,lastName:Prunick,companyName:null,seoPath:greg-prunick/965084974,phone:+1******11},{name:Pat Pestka,title:Sales Manager,email:p*****@jamadots.com,firstName:Pat,lastName:Pestka,companyName:null,seoPath:pat-pestka/560843072,phone:+1******11},{name:Kevin Denker,title:Telephone Tech,email:k*****@jamadots.com,firstName:Kevin,lastName:Denker,companyName:null,seoPath:kevin-denker/239935889,phone:+1******11},{name:Myra Mason,title:Contract Botanist,email:m*****@jamadots.com,firstName:Myra,lastName:Mason,companyName:null,seoPath:myra-mason/527036917,phone:+1******67},{name:Jan Tucker,title:Columnist,email:j*****@jamadots.com,firstName:Jan,lastName:Tucker,companyName:null,seoPath:jan-tucker/455480788,phone:+1******96}
1639.0	Adapt1639	HIAWATHA COMMUNICATIONS INC	http://www.jamadots.net	Telecommunications	$1 - 10M	Brimley, Michigan, United States	http://www.jamadots.net	25 - 100	HIAWATHA COMMUNICATIONS INC was founded in 1877 and is located at 9984 West State Street,Brimley,Michigan,United States. HIAWATHA COMMUNICATIONS INC has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 1 people working at HIAWATHA COMMUNICATIONS INC which includes  This includes . You can visit HIAWATHA COMMUNICATIONS INC website	{name:Leif Street,title:Marketing Manager,email:l*****@jamadots.net,firstName:Leif,lastName:Street,companyName:null,seoPath:leif-street/502551717,phone:+1******46}
1646.0	Adapt1646	highforce.com.au	http://www.highforce.com.au	Telecommunications		Virginia, Virginia, United States	http://www.highforce.com.au	100 - 250	highforce.com.au was founded in 2010 and is located at Unit 6 50 Northlink Place,Virginia,Virginia,United States. highforce.com.au has an estimated 100 - 250 employees and an estimated annual revenue of more than null. Adapt has contact details of 22 people working at highforce.com.au which includes  This includes . You can visit highforce.com.au website	{name:Mark Southby,title:Chief Executive Officer,email:m*****@highforce.com.au,firstName:Mark,lastName:Southby,companyName:null,seoPath:mark-southby/633226368,phone:null},{name:Michelle Abbott,title:Financial Controller,email:m*****@highforce.com.au,firstName:Michelle,lastName:Abbott,companyName:null,seoPath:michelle-abbott/268375286,phone:null},{name:Dale Raby,title:Director,email:d*****@highforce.com.au,firstName:Dale,lastName:Raby,companyName:null,seoPath:dale-raby/250950399,phone:null},{name:Arul Sritharan,title:Project Manager,email:a*****@highforce.com.au,firstName:Arul,lastName:Sritharan,companyName:null,seoPath:arul-sritharan/494358996,phone:null},{name:Cody Mgt,title:Project Manager,email:c*****@highforce.com.au,firstName:Cody,lastName:Mgt,companyName:null,seoPath:cody-mgt/350003306,phone:null},{name:Scott Rees,title:Senior Project Manager,email:s*****@highforce.com.au,firstName:Scott,lastName:Rees,companyName:null,seoPath:scott-rees/10837646,phone:null},{name:Anthony Cooper,title:Operations Manager,email:a*****@highforce.com.au,firstName:Anthony,lastName:Cooper,companyName:null,seoPath:anthony-cooper/381907804,phone:null},{name:Shaun Devin,title:Project Manager,email:s*****@highforce.com.au,firstName:Shaun,lastName:Devin,companyName:null,seoPath:shaun-devin/623732972,phone:null},{name:Paul Woodward,title:Field Manager,email:p*****@highforce.com.au,firstName:Paul,lastName:Woodward,companyName:null,seoPath:paul-woodward/721787275,phone:null}
1647.0	Adapt1647	HighNet Telecoms	http://www.highnet.com	Telecommunications	$1 - 10M	Santa Fe Springs, California, United States	http://www.highnet.com	25 - 100	HighNet Telecoms was founded in 1994 and is located at 10349 Heritage Park Drive Suite 3,Santa Fe Springs,California,United States. HighNet Telecoms has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 3 people working at HighNet Telecoms which includes  This includes . You can visit HighNet Telecoms website	{name:John Brown,title:Information Technology Manager,email:j*****@highnet.com,firstName:John,lastName:Brown,companyName:null,seoPath:john-brown/310868425,phone:null},{name:Graham Roger,title:Sales and Marketing Manager,email:g*****@highnet.com,firstName:Graham,lastName:Roger,companyName:null,seoPath:graham-roger/124975976,phone:null}
1648.0	Adapt1648	Hill Associates, Inc.	http://www.hill.com	Telecommunications	$10 - 50M	Colchester, Vermont, United States	http://www.hill.com	25 - 100	Hill Associates, Inc. was founded in 1981 and is located at 106 High Point Center Suite 100,Colchester,Vermont,United States. Hill Associates, Inc. has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 9 people working at Hill Associates, Inc. which includes  This includes . You can visit Hill Associates, Inc. website	{name:Paul Whalen,title:President/Chief Executive Officer,email:p*****@hill.com,firstName:Paul,lastName:Whalen,companyName:null,seoPath:paul-whalen/369134558,phone:+1******40},{name:David Train,title:President and Chief Executive Officer,email:d*****@hill.com,firstName:David,lastName:Train,companyName:null,seoPath:david-train/286939176,phone:+1******40},{name:Matt Kolon,title:Chief Technology Officer,email:m*****@hill.com,firstName:Matt,lastName:Kolon,companyName:null,seoPath:matt-kolon/575599069,phone:+1******40},{name:Trevor Hindson,title:Senior Member Technical Staff,email:t*****@hill.com,firstName:Trevor,lastName:Hindson,companyName:null,seoPath:trevor-hindson/914156340,phone:+1******40},{name:Mark Steinberg,title:Director of Business Development/Senior Member of Technical Staff,email:m*****@hill.com,firstName:Mark,lastName:Steinberg,companyName:null,seoPath:mark-steinberg/432610315,phone:+1******58},{name:Jim Mattix,title:Project Manager,email:j*****@hill.com,firstName:Jim,lastName:Mattix,companyName:null,seoPath:jim-mattix/703350335,phone:+1******40},{name:Ark Lemal,title:Graphic Designer,email:a*****@hill.com,firstName:Ark,lastName:Lemal,companyName:null,seoPath:ark-lemal/525399394,phone:+1******40},{name:Steve Penansky,title:TBM Analyst,email:s*****@hill.com,firstName:Steve,lastName:Penansky,companyName:null,seoPath:steve-penansky/351303084,phone:+1******40},{name:Maranda Lafond,title:Accounts Receivable Representative,email:m*****@hill.com,firstName:Maranda,lastName:Lafond,companyName:null,seoPath:maranda-lafond/308117394,phone:+1******40}
1652.0	Adapt1652	HiTechNour For Integrated Security Solutions	http://www.hitechnour.com	Telecommunications		Cairo,  Cairo Governorate, Egypt	http://www.hitechnour.com	100 - 250	HiTechNour For Integrated Security Solutions was founded in 2005 and is located at 4 Ahmed El Zomor Nasr City,Cairo, Cairo Governorate,Egypt. HiTechNour For Integrated Security Solutions has an estimated 100 - 250 employees and an estimated annual revenue of more than null. Adapt has contact details of 14 people working at HiTechNour For Integrated Security Solutions which includes  This includes . You can visit HiTechNour For Integrated Security Solutions website	{name:Walid El-Yamany,title:Business Development Key Account Manager,email:w*****@hitechnour.com,firstName:Walid,lastName:El-Yamany,companyName:null,seoPath:walid-el-yamany/126822626,phone:+2******17},{name:Ahmed El-Safty,title:Product Manager,email:a*****@hitechnour.com,firstName:Ahmed,lastName:El-Safty,companyName:null,seoPath:ahmed-el-safty/510314505,phone:+2******17},{name:Amr Wahby,title:Executive Project Manager,email:a*****@hitechnour.com,firstName:Amr,lastName:Wahby,companyName:null,seoPath:amr-wahby/396410377,phone:+2******17},{name:Amira Medhat,title:Sales Executive,email:a*****@hitechnour.com,firstName:Amira,lastName:Medhat,companyName:null,seoPath:amira-medhat/940207087,phone:+2******53},{name:Abd-Elrhhma Ali,title:Technical Support Engineer,email:a*****@hitechnour.com,firstName:Abd-Elrhhma,lastName:Ali,companyName:null,seoPath:abd-elrhhma-ali/11363921,phone:+2******17},{name:Esraa Anis,title:Fire Product Manager,email:e*****@hitechnour.com,firstName:Esraa,lastName:Anis,companyName:null,seoPath:esraa-anis/202377590,phone:+2******17},{name:Mohamed Tawhid,title:Electromechanical Manager,email:m*****@hitechnour.com,firstName:Mohamed,lastName:Tawhid,companyName:null,seoPath:mohamed-tawhid/668148409,phone:+2******17},{name:Shaimaa Fahmy,title:Product Manager,email:s*****@hitechnour.com,firstName:Shaimaa,lastName:Fahmy,companyName:null,seoPath:shaimaa-fahmy/206003190,phone:+2******17},{name:Hitechnour null,title:HiTechNour for Integrated Security Solutions,email:h*****@hitechnour.com,firstName:Hitechnour,lastName:null,companyName:null,seoPath:hitechnour-solutions/726187299,phone:+2******17}
1659.0	Adapt1659	Home Telecom	http://www.homesc.com	Telecommunications	$1 - 10M	Bonneau,  South Carolina, United States	http://www.homesc.com	250 - 1000	Home Telecom was founded in 1939 and is located at 1099 Barnyard Road,Bonneau, South Carolina,United States. Home Telecom has an estimated 250 - 1000 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 57 people working at Home Telecom which includes  This includes . You can visit Home Telecom website	{name:Lorie Hammond,title:President,email:h*****@homesc.com,firstName:Lorie,lastName:Hammond,companyName:null,seoPath:lorie-hammond/426833360,phone:+1******55},{name:Kenneth Bryant,title:Owner,email:l*****@homesc.com,firstName:Kenneth,lastName:Bryant,companyName:null,seoPath:kenneth-bryant/823551819,phone:null},{name:Gina Shuler,title:Vice President of Marketing,email:g*****@homesc.com,firstName:Gina,lastName:Shuler,companyName:null,seoPath:gina-shuler/46040436,phone:null},{name:Gary White,title:Vice President,email:g*****@homesc.com,firstName:Gary,lastName:White,companyName:null,seoPath:gary-white/764603824,phone:null},{name:Bob Abbott,title:Vice President of Engineering,email:b*****@homesc.com,firstName:Bob,lastName:Abbott,companyName:null,seoPath:bob-abbott/583510144,phone:null},{name:Robert Edwards,title:Vice President of Sales,email:r*****@homesc.com,firstName:Robert,lastName:Edwards,companyName:null,seoPath:robert-edwards/805374516,phone:null},{name:Judy Cronin,title:Director of Sales and Business Development,email:j*****@homesc.com,firstName:Judy,lastName:Cronin,companyName:null,seoPath:judy-cronin/629948251,phone:null},{name:Jackie Fitzgerald,title:Director,email:j*****@homesc.com,firstName:Jackie,lastName:Fitzgerald,companyName:null,seoPath:jackie-fitzgerald/369548950,phone:null},{name:Denny Thompson,title:Director of External Affairs,email:t*****@homesc.com,firstName:Denny,lastName:Thompson,companyName:null,seoPath:denny-thompson/146680503,phone:null}
1662.0	Adapt1662	Blue Stream Fiber	http://www.htcplus.net	Telecommunications	$10 - 50M	Port Saint Lucie, Florida, United States	http://www.htcplus.net	25 - 100	Blue Stream Fiber is located at 3900 Southwest Hainlin Street,Port Saint Lucie,Florida,United States. Blue Stream Fiber has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 1 people working at Blue Stream Fiber which includes  This includes . You can visit Blue Stream Fiber website	{name:Jamie Saullo,title:Customer Service / Tech,email:j*****@htcplus.net,firstName:Jamie,lastName:Saullo,companyName:null,seoPath:jamie-saullo/472790695,phone:null}
1664.0	Adapt1664	Horizon Cable	http://www.horizoncable.com	Telecommunications	$0 - 1M	Novato, California, United States	http://www.horizoncable.com	0 - 25	Horizon Cable was founded in 1987 and is located at 227 South Oakwood Drive Room 5,Novato,California,United States. Horizon Cable has an estimated 0 - 25 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 2 people working at Horizon Cable which includes  This includes . You can visit Horizon Cable website	{name:Kevin Daniel,title:President,email:k*****@horizoncable.com,firstName:Kevin,lastName:Daniel,companyName:null,seoPath:kevin-daniel/461830380,phone:null},{name:Susan Daniel,title:Principal,email:s*****@horizoncable.com,firstName:Susan,lastName:Daniel,companyName:null,seoPath:susan-daniel/193740500,phone:null}
1680.0	Adapt1680									
1683.0	Adapt1683	Hue & Cry	http://www.hueandcry.com	Telecommunications	$1 - 10M	Anderson, California, United States	http://www.hueandcry.com	100 - 250	Hue \\\\u0026 Cry was founded in 1977 and is located at 1751 Bruce Drive,Anderson,California,United States. Hue \\\\u0026 Cry has an estimated 100 - 250 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 21 people working at Hue \\\\u0026 Cry which includes  This includes . You can visit Hue \\\\u0026 Cry website	{name:Cathy Calkins,title:Accounting Supervisor,email:c*****@hueandcry.com,firstName:Cathy,lastName:Calkins,companyName:null,seoPath:cathy-calkins/62866796,phone:null},{name:Amanda Scarcello,title:Marketing and Development,email:a*****@hueandcry.com,firstName:Amanda,lastName:Scarcello,companyName:null,seoPath:amanda-scarcello/370480906,phone:null},{name:Robert Hedges,title:Commercial Account Representative,email:r*****@hueandcry.com,firstName:Robert,lastName:Hedges,companyName:null,seoPath:robert-hedges/249035511,phone:null},{name:Julie Monnett,title:Security Sales Representative,email:j*****@hueandcry.com,firstName:Julie,lastName:Monnett,companyName:null,seoPath:julie-monnett/368701643,phone:null},{name:Patti Barker,title:Office Manager,email:p*****@hueandcry.com,firstName:Patti,lastName:Barker,companyName:null,seoPath:patti-barker/428691821,phone:null},{name:Pat Culmer,title:Manager of electronic Security Systems Sales and installation,email:p*****@hueandcry.com,firstName:Pat,lastName:Culmer,companyName:null,seoPath:pat-culmer/726140702,phone:null},{name:Natalie Miles,title:Sales Coordinator,email:n*****@hueandcry.com,firstName:Natalie,lastName:Miles,companyName:null,seoPath:natalie-miles/775146569,phone:null},{name:Christian Wiley,title:Installation Manager,email:c*****@hueandcry.com,firstName:Christian,lastName:Wiley,companyName:null,seoPath:christian-wiley/179238224,phone:null},{name:Michael Blair,title:Construction Supervisor/Field Foreman, Fire Life Safety Journeymen Technician,email:m*****@hueandcry.com,firstName:Michael,lastName:Blair,companyName:null,seoPath:michael-blair/509599022,phone:null}
1687.0	Adapt1687	Hummingbird Networks	http://www.hummingbirdnetworks.com	Telecommunications	$1 - 10M	Simi Valley, California, United States	http://www.hummingbirdnetworks.com	0 - 25	Hummingbird Networks was founded in 2004 and is located at 4545 Industrial Street Unit 5M,Simi Valley,California,United States. Hummingbird Networks has an estimated 0 - 25 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 11 people working at Hummingbird Networks which includes  This includes . You can visit Hummingbird Networks website	{name:Gina Cadiente,title:Accounting/Office Manager,email:g*****@hummingbirdnetworks.com,firstName:Gina,lastName:Cadiente,companyName:null,seoPath:gina-cadiente/134332786,phone:null},{name:Josh Beattie,title:Sales Manager,email:j*****@hummingbirdnetworks.com,firstName:Josh,lastName:Beattie,companyName:null,seoPath:josh-beattie/138746648,phone:null},{name:Michael Cunningham,title:Account Manager,email:m*****@hummingbirdnetworks.com,firstName:Michael,lastName:Cunningham,companyName:null,seoPath:michael-cunningham/288574889,phone:null},{name:Kaitlyn Cadiente,title:Sales Assistant,email:k*****@hummingbirdnetworks.com,firstName:Kaitlyn,lastName:Cadiente,companyName:null,seoPath:kaitlyn-cadiente/892286328,phone:null},{name:Betsy Wallace,title:Sales Assistant / Purchasing,email:b*****@hummingbirdnetworks.com,firstName:Betsy,lastName:Wallace,companyName:null,seoPath:betsy-wallace/541793498,phone:null},{name:Max Rotter,title:Marketing Associate,email:m*****@hummingbirdnetworks.com,firstName:Max,lastName:Rotter,companyName:null,seoPath:max-rotter/527002100,phone:null},{name:Ashley Cadiente,title:Sales Assistant,email:a*****@hummingbirdnetworks.com,firstName:Ashley,lastName:Cadiente,companyName:null,seoPath:ashley-cadiente/550522321,phone:null},{name:John C,title:Vice President Sales and Marketing,email:j*****@hummingbirdnetworks.com,firstName:John,lastName:C,companyName:null,seoPath:john-c/515464744,phone:null},{name:Melanie Hartnett,title:Senior Account Manager,email:m*****@hummingbirdnetworks.com,firstName:Melanie,lastName:Hartnett,companyName:null,seoPath:melanie-hartnett/484592792,phone:null}
1688.0	Adapt1688	Hunter Communications	http://www.hunterfiber.com	Telecommunications	$1 - 10M	Central Point, Oregon, United States	http://www.hunterfiber.com	100 - 250	Hunter Communications was founded in 1992 and is located at 801 Enterprise Drive,Central Point,Oregon,United States. Hunter Communications has an estimated 100 - 250 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 43 people working at Hunter Communications which includes  This includes . You can visit Hunter Communications website	{name:Chris Cahill,title:Chief Technical Officer,email:c*****@hunterfiber.com,firstName:Chris,lastName:Cahill,companyName:null,seoPath:chris-cahill/398935606,phone:null},{name:Richard Ryan,title:President / Chief Executive Officer,email:r*****@hunterfiber.com,firstName:Richard,lastName:Ryan,companyName:null,seoPath:richard-ryan/852279067,phone:null},{name:Michael Wynschenk,title:Chief Executive Officer,email:m*****@hunterfiber.com,firstName:Michael,lastName:Wynschenk,companyName:null,seoPath:michael-wynschenk/384456470,phone:null},{name:Sam Pauley,title:Chief Financial Officer,email:s*****@hunterfiber.com,firstName:Sam,lastName:Pauley,companyName:null,seoPath:sam-pauley/959210792,phone:null},{name:Carey Cahill,title:Vice President, Sales and Marketing,email:c*****@hunterfiber.com,firstName:Carey,lastName:Cahill,companyName:null,seoPath:carey-cahill/325370195,phone:null},{name:Scott Warren,title:Vice President of Voice Services,email:s*****@hunterfiber.com,firstName:Scott,lastName:Warren,companyName:null,seoPath:scott-warren/315360293,phone:+1******00},{name:Carey Cahill,title:Vice President, Sales and Marketing,email:c*****@hunterfiber.com,firstName:Carey,lastName:Cahill,companyName:null,seoPath:carey-cahill/57604998,phone:null},{name:Tim Smith,title:Vice President Network Services,email:t*****@hunterfiber.com,firstName:Tim,lastName:Smith,companyName:null,seoPath:tim-smith/97029513,phone:null},{name:Keith Grunberg,title:Director of Business Services Wholesale and Strategic Accounts,email:k*****@hunterfiber.com,firstName:Keith,lastName:Grunberg,companyName:null,seoPath:keith-grunberg/244350840,phone:null}
1695.0	Adapt1695	Hytera America, Inc.	http://www.hytera.us	Telecommunications	$1 - 10M	Miramar, Florida, United States	http://www.hytera.us	100 - 250	Hytera America, Inc. was founded in 1993 and is located at 3315 Commerce Parkway,Miramar,Florida,United States. Hytera America, Inc. has an estimated 100 - 250 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 33 people working at Hytera America, Inc. which includes  This includes . You can visit Hytera America, Inc. website	{name:Alla Huang,title:President,email:a*****@hytera.us,firstName:Alla,lastName:Huang,companyName:null,seoPath:alla-huang/708397217,phone:+1******11},{name:Alvin Tan,title:Vice President,email:a*****@hytera.us,firstName:Alvin,lastName:Tan,companyName:null,seoPath:alvin-tan/94666614,phone:+1******11},{name:Sam Guan,title:Vice President of Engineering,email:s*****@hytera.us,firstName:Sam,lastName:Guan,companyName:null,seoPath:sam-guan/719216254,phone:+1******11},{name:Ty Estes,title:Marketing Director North America,email:t*****@hytera.us,firstName:Ty,lastName:Estes,companyName:null,seoPath:ty-estes/518829024,phone:+1******11},{name:Ryan Walker,title:Territory Account Manager CA/NV,email:r*****@hytera.us,firstName:Ryan,lastName:Walker,companyName:null,seoPath:ryan-walker/642352686,phone:+1******11},{name:Gregg Pruitt,title:Regional Channel Sales Manager,email:g*****@hytera.us,firstName:Gregg,lastName:Pruitt,companyName:null,seoPath:gregg-pruitt/622410660,phone:+1******11},{name:Nicole Roman,title:Inside Sales Manager,email:n*****@hytera.us,firstName:Nicole,lastName:Roman,companyName:null,seoPath:nicole-roman/635070965,phone:+1******11},{name:Paul Miller,title:Channel Account Executive,email:p*****@hytera.us,firstName:Paul,lastName:Miller,companyName:null,seoPath:paul-miller/586846218,phone:+1******11},{name:Dave Beland,title:Regional Sales Manager - Western Canada,email:d*****@hytera.us,firstName:Dave,lastName:Beland,companyName:null,seoPath:dave-beland/850722724,phone:+1******11}
1697.0	Adapt1697	i-Free	http://www.i-free.com	Telecommunications	$250 - 500M	St. Petersburg, Russia	http://www.i-free.com	250 - 1000	i-Free was founded in 2001 and is located at 5 A Lodeynopolskaya Street,St. Petersburg, ,Russia. i-Free has an estimated 250 - 1000 employees and an estimated annual revenue of more than $250 - 500M. Adapt has contact details of 7 people working at i-Free which includes  This includes . You can visit i-Free website	{name:Dina Popova,title:Chief Operating Officer,email:d*****@i-free.com,firstName:Dina,lastName:Popova,companyName:null,seoPath:dina-popova/361092517,phone:+7******78},{name:Anna Protsenko,title:Lisensors relationship Manager,email:a*****@i-free.com,firstName:Anna,lastName:Protsenko,companyName:null,seoPath:anna-protsenko/100735227,phone:+7******78},{name:Sergey Shulga,title:Company Name i-Free,email:s*****@i-free.com,firstName:Sergey,lastName:Shulga,companyName:null,seoPath:sergey-shulga/478562657,phone:+7******78},{name:Pritish Patil,title:Android Developer,email:p*****@i-free.com,firstName:Pritish,lastName:Patil,companyName:null,seoPath:pritish-patil/439903283,phone:+7******78},{name:Vera Petrova,title:Composer,email:v*****@i-free.com,firstName:Vera,lastName:Petrova,companyName:null,seoPath:vera-petrova/984419181,phone:+7******78},{name:Kirill Gorynya,title:Visioner,email:k*****@i-free.com,firstName:Kirill,lastName:Gorynya,companyName:null,seoPath:kirill-gorynya/146258446,phone:+7******78},{name:Arseniy Stakovskiy,title:Lead Engineer,email:a*****@i-free.com,firstName:Arseniy,lastName:Stakovskiy,companyName:null,seoPath:arseniy-stakovskiy/639959551,phone:+7******78}
1701.0	Adapt1701	iBASIS	http://www.ibasis.com	Telecommunications	$50 - 100M	Lexington,  Massachusetts, United States	http://www.ibasis.com	250 - 1000	iBASIS was founded in 1996 and is located at 10 Maguire Road,Lexington, Massachusetts,United States. iBASIS has an estimated 250 - 1000 employees and an estimated annual revenue of more than $50 - 100M. Adapt has contact details of 73 people working at iBASIS which includes  This includes . You can visit iBASIS website	{name:Ajay Joseph,title:Chief Technology Officer,email:a*****@ibasis.com,firstName:Ajay,lastName:Joseph,companyName:null,seoPath:ajay-joseph/972138534,phone:+1******00},{name:Patrick George,title:Executive Vice President Product and Business Development,email:p*****@ibasis.com,firstName:Patrick,lastName:George,companyName:null,seoPath:patrick-george/434634752,phone:+1******00},{name:Mary Horne,title:Senior Vice President Network Operations and Engineering,email:m*****@ibasis.com,firstName:Mary,lastName:Horne,companyName:null,seoPath:mary-horne/761091279,phone:+1******00},{name:Benjamin Jackman,title:Director, Carrier Settlements,email:b*****@ibasis.com,firstName:Benjamin,lastName:Jackman,companyName:null,seoPath:benjamin-jackman/299693743,phone:+1******00},{name:Seth Glazer,title:Director of IoT Sales for the Americas,email:s*****@ibasis.com,firstName:Seth,lastName:Glazer,companyName:null,seoPath:seth-glazer/886908659,phone:+1******26},{name:Mario Rojas,title:Director of Sales and Business Development,email:m*****@ibasis.com,firstName:Mario,lastName:Rojas,companyName:null,seoPath:mario-rojas/10055228,phone:+1******00},{name:Noeline Morrissey,title:Director of Finance,email:n*****@ibasis.com,firstName:Noeline,lastName:Morrissey,companyName:null,seoPath:noeline-morrissey/523805902,phone:+1******00},{name:Chuck B,title:Director, Carrier Settlements,email:c*****@ibasis.com,firstName:Chuck,lastName:B,companyName:null,seoPath:chuck-b/178865814,phone:+1******00},{name:Kimberley Dulong,title:Project Manager,email:k*****@ibasis.com,firstName:Kimberley,lastName:Dulong,companyName:null,seoPath:kimberley-dulong/845942354,phone:+1******00}
