Id	Sku	Company_name	Company_website	Company_industry	Company_revenue	Company_location	Company_webdomain	Company_employee_size	Description	Contact_name
1819.0	Adapt1819	\\xd0\\x86\\xd0\\xbd\\xd1\\x82\\xd0\\xb5\\xd1\\x80\\xd1\\x82\\xd0\\xb5\\xd0\\xbb\\xd0\\xb5\\xd0\\xba\\xd0\\xbe\\xd0\\xbc	http://www.intertelecom.ua	Telecommunications	$100 - 250M	Center, Odessa Oblast, Ukraine	http://www.intertelecom.ua	1K - 10K	\\xd0\\x86\\xd0\\xbd\\xd1\\x82\\xd0\\xb5\\xd1\\x80\\xd1\\x82\\xd0\\xb5\\xd0\\xbb\\xd0\\xb5\\xd0\\xba\\xd0\\xbe\\xd0\\xbc is located at Malaya Arnautskaya Street 100,Center,Odessa Oblast,Ukraine. \\xd0\\x86\\xd0\\xbd\\xd1\\x82\\xd0\\xb5\\xd1\\x80\\xd1\\x82\\xd0\\xb5\\xd0\\xbb\\xd0\\xb5\\xd0\\xba\\xd0\\xbe\\xd0\\xbc has an estimated 1K - 10K employees and an estimated annual revenue of more than $100 - 250M. Adapt has contact details of 45 people working at \\xd0\\x86\\xd0\\xbd\\xd1\\x82\\xd0\\xb5\\xd1\\x80\\xd1\\x82\\xd0\\xb5\\xd0\\xbb\\xd0\\xb5\\xd0\\xba\\xd0\\xbe\\xd0\\xbc which includes  This includes . You can visit \\xd0\\x86\\xd0\\xbd\\xd1\\x82\\xd0\\xb5\\xd1\\x80\\xd1\\x82\\xd0\\xb5\\xd0\\xbb\\xd0\\xb5\\xd0\\xba\\xd0\\xbe\\xd0\\xbc website	{name:Evhen Gnatiy,title:Cheaf of Information Technology Department,email:e*****@intertelecom.ua,firstName:Evhen,lastName:Gnatiy,companyName:null,seoPath:evhen-gnatiy/172315262,phone:null},{name:Ivan Chumak,title:Senior System Administrator,email:i*****@intertelecom.ua,firstName:Ivan,lastName:Chumak,companyName:null,seoPath:ivan-chumak/57253215,phone:null},{name:Sergey Kravchenko,title:Head of Programming,email:s*****@intertelecom.ua,firstName:Sergey,lastName:Kravchenko,companyName:null,seoPath:sergey-kravchenko/264789569,phone:null},{name:Sergey Krapivny,title:Senior Software Developer and Database Administrator,email:s*****@intertelecom.ua,firstName:Sergey,lastName:Krapivny,companyName:null,seoPath:sergey-krapivny/756233969,phone:null},{name:Alexandr Stupakov,title:Senior Network Administrator,email:a*****@intertelecom.ua,firstName:Alexandr,lastName:Stupakov,companyName:null,seoPath:alexandr-stupakov/782604386,phone:null},{name:Igor Bolshakov,title:Chief Operating Officer of Regional Department,email:i*****@intertelecom.ua,firstName:Igor,lastName:Bolshakov,companyName:null,seoPath:igor-bolshakov/961441274,phone:null},{name:Dmitriy Bykov,title:Sales Director,email:d*****@intertelecom.ua,firstName:Dmitriy,lastName:Bykov,companyName:null,seoPath:dmitriy-bykov/662909686,phone:null},{name:Rostyslav Grygorchuk,title:Commercial Director of the Southern Macroregion,email:r*****@intertelecom.ua,firstName:Rostyslav,lastName:Grygorchuk,companyName:null,seoPath:rostyslav-grygorchuk/325594969,phone:null},{name:Barchisu Sulemena,title:Sales and merketing Manager,email:b*****@intertelecom.ua,firstName:Barchisu,lastName:Sulemena,companyName:null,seoPath:barchisu-sulemena/741886711,phone:null}
1823.0	Adapt1823	Introtel	http://www.introtel.com	Telecommunications		Mississauga,  Ontario, Canada	http://www.introtel.com	25 - 100	Introtel was founded in 1981 and is located at 5170 Timberlea Boulevard Unit B,Mississauga, Ontario,Canada. Introtel has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 15 people working at Introtel which includes  This includes . You can visit Introtel website	{name:Todd Yates,title:Executive Vice President 2003,email:t*****@introtel.com,firstName:Todd,lastName:Yates,companyName:null,seoPath:todd-yates/695970306,phone:+1******00},{name:Frank Domizio,title:Vice President Operations,email:f*****@introtel.com,firstName:Frank,lastName:Domizio,companyName:null,seoPath:frank-domizio/282836672,phone:+1******00},{name:Stuart Penny,title:Vice President Finance,email:s*****@introtel.com,firstName:Stuart,lastName:Penny,companyName:null,seoPath:stuart-penny/767971,phone:+1******00},{name:Carlo Gentile,title:Sales Account Executive,email:c*****@introtel.com,firstName:Carlo,lastName:Gentile,companyName:null,seoPath:carlo-gentile/720801552,phone:+1******00},{name:Nicole Green,title:Customer Service Supervisor,email:n*****@introtel.com,firstName:Nicole,lastName:Green,companyName:null,seoPath:nicole-green/299939473,phone:+1******00},{name:Mahbuba Rahman,title:Marketing Coordinator,email:m*****@introtel.com,firstName:Mahbuba,lastName:Rahman,companyName:null,seoPath:mahbuba-rahman/138672580,phone:+1******00},{name:Catherine Ricard,title:Project Manager,email:c*****@introtel.com,firstName:Catherine,lastName:Ricard,companyName:null,seoPath:catherine-ricard/598062988,phone:+1******00},{name:Nishit Shah,title:Project Manager,email:n*****@introtel.com,firstName:Nishit,lastName:Shah,companyName:null,seoPath:nishit-shah/467040959,phone:+1******00},{name:Stan Wilczynski,title:Project Manager,email:s*****@introtel.com,firstName:Stan,lastName:Wilczynski,companyName:null,seoPath:stan-wilczynski/257080555,phone:+1******00}
1849.0	Adapt1849	Iskratel	http://www.iskratel.com	Telecommunications	$500M - 1B	Moscow, Central, Russia	http://www.iskratel.com	250 - 1000	Iskratel was founded in 1947 and is located at Ul Derbenevskaya 6,Moscow,Central,Russia. Iskratel has an estimated 250 - 1000 employees and an estimated annual revenue of more than $500M - 1B. Adapt has contact details of 2 people working at Iskratel which includes  This includes . You can visit Iskratel website	{name:Ales Holy,title:Senior Software Engineer,email:h*****@iskratel.com,firstName:Ales,lastName:Holy,companyName:null,seoPath:ales-holy/428409689,phone:+3******00}
1894.0	Adapt1894	JTECH An HME	http://www.jtech.com	Telecommunications	$10 - 50M	Suwanee,  Georgia, United States	http://www.jtech.com	100 - 250	JTECH An HME was founded in 1988 and is located at 1400 Northbrook Parkway suite 320,Suwanee, Georgia,United States. JTECH An HME has an estimated 100 - 250 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 36 people working at JTECH An HME which includes  This includes . You can visit JTECH An HME website	{name:Jack Troy,title:President,email:j*****@jtech.com,firstName:Jack,lastName:Troy,companyName:null,seoPath:jack-troy/135961837,phone:null},{name:Paul Meggers,title:President,email:p*****@jtech.com,firstName:Paul,lastName:Meggers,companyName:null,seoPath:paul-meggers/282007584,phone:null},{name:Charles Barrington,title:Chairman Emeritus,email:c*****@jtech.com,firstName:Charles,lastName:Barrington,companyName:null,seoPath:charles-barrington/29182207,phone:null},{name:Sal Veni,title:Vice President of Operations,email:s*****@jtech.com,firstName:Sal,lastName:Veni,companyName:null,seoPath:sal-veni/88589940,phone:null},{name:Christine Senkiewicz,title:Director of Marketing and Demand Generation,email:c*****@jtech.com,firstName:Christine,lastName:Senkiewicz,companyName:null,seoPath:christine-bankssenkiewicz/523777516,phone:null},{name:Gina Diperna,title:Director of Sales,email:g*****@jtech.com,firstName:Gina,lastName:Diperna,companyName:null,seoPath:gina-diperna/89642378,phone:null},{name:David Rotella,title:Director of Business Development,email:d*****@jtech.com,firstName:David,lastName:Rotella,companyName:null,seoPath:david-rotella/549992611,phone:null},{name:Jim Swearingen,title:Director of Sales,email:j*****@jtech.com,firstName:Jim,lastName:Swearingen,companyName:null,seoPath:jim-swearingen/246740624,phone:null},{name:Marlene Bartley,title:Corporate Sales Manager,email:m*****@jtech.com,firstName:Marlene,lastName:Bartley,companyName:null,seoPath:marlene-bartley/821770148,phone:null}
1967.0	Adapt1967	Lakefield Telephone Company	http://www.lakefield.net	Telecommunications	$10 - 50M	Reedsville,  Wisconsin, United States	http://www.lakefield.net	25 - 100	Lakefield Telephone Company was founded in 2001 and is located at 10126 Madson Road,Reedsville, Wisconsin,United States. Lakefield Telephone Company has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 2 people working at Lakefield Telephone Company which includes  This includes . You can visit Lakefield Telephone Company website	{name:Christopher Simons,title:President,email:l*****@lakefield.net,firstName:Christopher,lastName:Simons,companyName:null,seoPath:christopher-simons/781846020,phone:+1******98},{name:Tony Abts,title:General Manager,email:t*****@lakefield.net,firstName:Tony,lastName:Abts,companyName:null,seoPath:tony-abts/402392963,phone:+1******52}
1971.0	Adapt1971	Lanconnect Inc	http://www.lanconnectinc.com	Telecommunications		Norristown, Pennsylvania, United States	http://www.lanconnectinc.com	0 - 25	Lanconnect Inc is located at 501 West Washington Street,Norristown,Pennsylvania,United States. Lanconnect Inc has an estimated 0 - 25 employees and an estimated annual revenue of more than null. Adapt has contact details of 8 people working at Lanconnect Inc which includes  This includes . You can visit Lanconnect Inc website	{name:Ken Pippin,title:Sales Director,email:k*****@lanconnectinc.com,firstName:Ken,lastName:Pippin,companyName:null,seoPath:ken-pippin/157007596,phone:+1******44},{name:Alex Walsh,title:Project Manager,email:a*****@lanconnectinc.com,firstName:Alex,lastName:Walsh,companyName:null,seoPath:alex-walsh/780346569,phone:+1******44},{name:Pamela Walls,title:Office Manager,email:p*****@lanconnectinc.com,firstName:Pamela,lastName:Walls,companyName:null,seoPath:pamela-walls/716936529,phone:+1******44},{name:Joe Kirkner,title:Regional Manager,email:j*****@lanconnectinc.com,firstName:Joe,lastName:Kirkner,companyName:null,seoPath:joe-kirkner/194815970,phone:+1******44},{name:David Stubblebine,title:Project Management, Estimating and Sales,email:d*****@lanconnectinc.com,firstName:David,lastName:Stubblebine,companyName:null,seoPath:david-stubblebine/126706526,phone:+1******44},{name:John Paxson,title:Technician,email:j*****@lanconnectinc.com,firstName:John,lastName:Paxson,companyName:null,seoPath:john-paxson/705947025,phone:+1******44},{name:Adrian Burk,title:Senior Technician,email:a*****@lanconnectinc.com,firstName:Adrian,lastName:Burk,companyName:null,seoPath:adrian-burk/217438187,phone:+1******44},{name:Joshua Maher,title:Delivery Driver,email:j*****@lanconnectinc.com,firstName:Joshua,lastName:Maher,companyName:null,seoPath:joshua-maher/13663217,phone:+1******44}
1973.0	Adapt1973	LANgineers Business Phone Systems & IP Video Surveillance	http://www.langineers.com	Telecommunications	$1 - 10M	Millbrae, California, United States	http://www.langineers.com	25 - 100	LANgineers Business Phone Systems \\\\u0026 IP Video Surveillance was founded in 1993 and is located at 7 Villa Lane,Millbrae,California,United States. LANgineers Business Phone Systems \\\\u0026 IP Video Surveillance has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 7 people working at LANgineers Business Phone Systems \\\\u0026 IP Video Surveillance which includes  This includes . You can visit LANgineers Business Phone Systems \\\\u0026 IP Video Surveillance website	{name:Lonnie Domnitz,title:President,email:l*****@langineers.com,firstName:Lonnie,lastName:Domnitz,companyName:null,seoPath:lonnie-domnitz/456314122,phone:+1******01},{name:Albert Cheung,title:Information Technology Operations Manager,email:a*****@langineers.com,firstName:Albert,lastName:Cheung,companyName:null,seoPath:albert-cheung/213520404,phone:+1******01},{name:Jax Domnitz,title:Human Resources,email:j*****@langineers.com,firstName:Jax,lastName:Domnitz,companyName:null,seoPath:jax-domnitz/614274136,phone:+1******01},{name:Chris Hendley,title:Communications Consultant Langineers Inc,email:c*****@langineers.com,firstName:Chris,lastName:Hendley,companyName:null,seoPath:chris-hendley/96613960,phone:+1******01},{name:Levon Samvelyan,title:Information Technology Security Intern,email:l*****@langineers.com,firstName:Levon,lastName:Samvelyan,companyName:null,seoPath:levon-samvelyan/60793545,phone:+1******02}
1987.0	Adapt1987	LCC - A Tech Mahindra Company	http://www.lcc.com	Telecommunications	$100 - 250M	Mclean, Virginia, United States	http://www.lcc.com	1K - 10K	LCC - A Tech Mahindra Company was founded in 1983 and is located at 7900 Westpark Drive Suite A300,Mclean,Virginia,United States. LCC - A Tech Mahindra Company has an estimated 1K - 10K employees and an estimated annual revenue of more than $100 - 250M. Adapt has contact details of 8 people working at LCC - A Tech Mahindra Company which includes  This includes . You can visit LCC - A Tech Mahindra Company website	{name:Amit Srivastav,title:Vice President and Country Manager / General Director - Qatar and Kuwait,email:a*****@lcc.com,firstName:Amit,lastName:Srivastav,companyName:null,seoPath:amit-srivastav/620109317,phone:+1******00},{name:Nisar Zafar,title:Country Manager,email:n*****@lcc.com,firstName:Nisar,lastName:Zafar,companyName:null,seoPath:nisar-zafar/37394092,phone:+1******00},{name:Maria Johnson,title:Project Cost Controls,email:j*****@lcc.com,firstName:Maria,lastName:Johnson,companyName:null,seoPath:juan-mojica/246014240,phone:+1******00},{name:Syed Ahmed,title:Liferay Developer,email:s*****@lcc.com,firstName:Syed,lastName:Ahmed,companyName:null,seoPath:syed-ahmed/748514184,phone:+1******00},{name:Imran Sohail,title:Lead - Operations / PMO,email:i*****@lcc.com,firstName:Imran,lastName:Sohail,companyName:null,seoPath:imran-sohail/736455298,phone:+1******00},{name:Musaddiq Ejaz,title:BU Head Design and Services,email:m*****@lcc.com,firstName:Musaddiq,lastName:Ejaz,companyName:null,seoPath:musaddiq-ejaz/461215156,phone:+1******00},{name:Amer Jahangir,title:Manager Accounts,email:a*****@lcc.com,firstName:Amer,lastName:Jahangir,companyName:null,seoPath:amer-jahangir/667532917,phone:+1******00}
2103.0	Adapt2103	Magic Telecom	http://www.magictelecom.com	Telecommunications		Orlando, Florida, United States	http://www.magictelecom.com	25 - 100	Magic Telecom was founded in 2010 and is located at 7450 Drive PHILLIPS Boulevard SUITE 314,Orlando,Florida,United States. Magic Telecom has an estimated 25 - 100 employees and an estimated annual revenue of more than null. Adapt has contact details of 6 people working at Magic Telecom which includes  This includes . You can visit Magic Telecom website	{name:Ryan Rapolti,title:President,email:r*****@magictelecom.com,firstName:Ryan,lastName:Rapolti,companyName:null,seoPath:ryan-rapolti/42469318,phone:+1******42},{name:Jose Panadero,title:Business Development,email:j*****@magictelecom.com,firstName:Jose,lastName:Panadero,companyName:null,seoPath:jose-panadero/354803566,phone:+1******42},{name:Jones Segel,title:Sales,email:j*****@magictelecom.com,firstName:Jones,lastName:Segel,companyName:null,seoPath:jones-segel/170908498,phone:+1******42},{name:Sherwin Mata,title:DID Product Specialist,email:s*****@magictelecom.com,firstName:Sherwin,lastName:Mata,companyName:null,seoPath:sherwin-mata/485126281,phone:+1******42},{name:Melanie Bayongan,title:DID Product Specialist,email:m*****@magictelecom.com,firstName:Melanie,lastName:Bayongan,companyName:null,seoPath:melanie-bayongan/623683202,phone:+1******42},{name:Jorel Lipem,title:Moniteur,email:j*****@magictelecom.com,firstName:Jorel,lastName:Lipem,companyName:null,seoPath:jorel-lipem/604876234,phone:+1******42}
2202.0	Adapt2202	MiCOM Labs	http://www.micomlabs.com	Telecommunications	$10 - 50M	Pleasanton, California, United States	http://www.micomlabs.com	25 - 100	MiCOM Labs was founded in 2001 and is located at 3922 Valley Avenue Suite B,Pleasanton,California,United States. MiCOM Labs has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 10 people working at MiCOM Labs which includes  This includes . You can visit MiCOM Labs website	{name:Gordon Hurst,title:President and Chief Executive Officer,email:g*****@micomlabs.com,firstName:Gordon,lastName:Hurst,companyName:null,seoPath:gordon-hurst/910403435,phone:null},{name:Graeme Grieve,title:Director - Quality Assurance,email:g*****@micomlabs.com,firstName:Graeme,lastName:Grieve,companyName:null,seoPath:graeme-grieve/399049659,phone:null},{name:Karl Neri,title:Client Manager,email:k*****@micomlabs.com,firstName:Karl,lastName:Neri,companyName:null,seoPath:karl-neri/247155141,phone:null},{name:Fiona Fuellenbach,title:Senior Account Executive,email:f*****@micomlabs.com,firstName:Fiona,lastName:Fuellenbach,companyName:null,seoPath:fiona-fuellenbach/833510360,phone:null},{name:Greg Katterhagen,title:Manager Certification Services,email:g*****@micomlabs.com,firstName:Greg,lastName:Katterhagen,companyName:null,seoPath:greg-katterhagen/575496009,phone:null},{name:Jacob Knoles,title:Software Engineer,email:j*****@micomlabs.com,firstName:Jacob,lastName:Knoles,companyName:null,seoPath:jacob-knoles/445120772,phone:null},{name:Emerose Agatep,title:Certification Coordinator,email:e*****@micomlabs.com,firstName:Emerose,lastName:Agatep,companyName:null,seoPath:emerose-agatep/697570541,phone:null},{name:Saif Baber,title:Technical Lead,email:s*****@micomlabs.com,firstName:Saif,lastName:Baber,companyName:null,seoPath:saif-baber/271317347,phone:null},{name:Srinivas Ravipaty,title:International Customer Engagement Head,email:s*****@micomlabs.com,firstName:Srinivas,lastName:Ravipaty,companyName:null,seoPath:srinivas-ravipaty/104924795,phone:null}
2258.0	Adapt2258	MOBILE RF SOLUTIONS, INC.	http://www.mobilerf.com	Telecommunications	$1 - 10M	Englewood, Colorado, United States	http://www.mobilerf.com	25 - 100	MOBILE RF SOLUTIONS, INC. was founded in 2006 and is located at 3 Inverness Drive East,Englewood,Colorado,United States. MOBILE RF SOLUTIONS, INC. has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 20 people working at MOBILE RF SOLUTIONS, INC. which includes  This includes . You can visit MOBILE RF SOLUTIONS, INC. website	{name:Tony Schaffer,title:President,email:t*****@mobilerf.com,firstName:Tony,lastName:Schaffer,companyName:null,seoPath:tony-schaffer/717900039,phone:null},{name:Carrie C,title:Partner,email:c*****@mobilerf.com,firstName:Carrie,lastName:C,companyName:null,seoPath:carrie-c/127060036,phone:null},{name:Peter Van Wickler,title:Vice President Business Development,email:p*****@mobilerf.com,firstName:Peter,lastName:Van Wickler,companyName:null,seoPath:peter-van-wickler/713884503,phone:+1******82},{name:Carmelo Garriga,title:Vice President, Deployment and Operations,email:c*****@mobilerf.com,firstName:Carmelo,lastName:Garriga,companyName:null,seoPath:carmelo-garriga/775230072,phone:null},{name:Blake Richards,title:Vice President of Business Operations and General Counsel,email:b*****@mobilerf.com,firstName:Blake,lastName:Richards,companyName:null,seoPath:blake-richards/630550198,phone:null},{name:Brett Yoshioka,title:Director of Design Engineering,email:b*****@mobilerf.com,firstName:Brett,lastName:Yoshioka,companyName:null,seoPath:brett-yoshioka/6185020,phone:null},{name:Brad Barton,title:MSI Director of Business Operations,email:b*****@mobilerf.com,firstName:Brad,lastName:Barton,companyName:null,seoPath:brad-barton/545781813,phone:null},{name:Mark Tomaino,title:Senior Director of Business Development,email:m*****@mobilerf.com,firstName:Mark,lastName:Tomaino,companyName:null,seoPath:mark-tomaino/572453394,phone:null},{name:Patricia Vilela,title:Director of Business Development,email:p*****@mobilerf.com,firstName:Patricia,lastName:Vilela,companyName:null,seoPath:patricia-vilela/688927548,phone:null}
2311.0	Adapt2311	MSG91	http://www.msg91.com	Telecommunications	$10 - 50M	Indore, Madhya Pradesh, India	http://www.msg91.com	25 - 100	MSG91 was founded in 2008 and is located at 405-406 C South Naidu Arcade 10 2 Old Palasia,Indore,Madhya Pradesh,India. MSG91 has an estimated 25 - 100 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 34 people working at MSG91 which includes  This includes . You can visit MSG91 website	{name:Chinmay Daga,title:Chief of Operations,email:c*****@msg91.com,firstName:Chinmay,lastName:Daga,companyName:null,seoPath:chinmay-daga/274506139,phone:null},{name:Pushpendra Agrawal,title:Founder and Chief Executive Officer,email:p*****@msg91.com,firstName:Pushpendra,lastName:Agrawal,companyName:null,seoPath:pushpendra-agrawal/839114385,phone:null},{name:Mona Gupta,title:Corporate Sales Manager,email:m*****@msg91.com,firstName:Mona,lastName:Gupta,companyName:null,seoPath:mona-gupta/331579820,phone:+9******64},{name:Umang Solanki,title:Communication Executive,email:u*****@msg91.com,firstName:Umang,lastName:Solanki,companyName:null,seoPath:umang-solanki/183548269,phone:null},{name:Oshin Rawat,title:Product Support Analyst,email:o*****@msg91.com,firstName:Oshin,lastName:Rawat,companyName:null,seoPath:oshin-rawat/230911278,phone:null},{name:Prakriti Devnah,title:Business Analyst,email:p*****@msg91.com,firstName:Prakriti,lastName:Devnah,companyName:null,seoPath:prakriti-devnah/521156260,phone:null},{name:Sukruti Gujrati,title:Strategic Alliances,email:s*****@msg91.com,firstName:Sukruti,lastName:Gujrati,companyName:null,seoPath:sukruti-gujrati/615314048,phone:null},{name:Ravi Dangi,title:Director of Sales,email:r*****@msg91.com,firstName:Ravi,lastName:Dangi,companyName:null,seoPath:ravi-dangi/122168928,phone:+9******62},{name:Ravi Paliwal,title:Director Commincation and Growth,email:r*****@msg91.com,firstName:Ravi,lastName:Paliwal,companyName:null,seoPath:ravi-paliwal/35457828,phone:+9******58}
2375.0	Adapt2375	Nautel	http://www.nautel.com	Telecommunications		Hacketts Cove, Nova Scotia, Canada	http://www.nautel.com	250 - 1000	Nautel was founded in 1969 and is located at 10089 Peggys Cove Road,Hacketts Cove,Nova Scotia,Canada. Nautel has an estimated 250 - 1000 employees and an estimated annual revenue of more than null. Adapt has contact details of 10 people working at Nautel which includes  This includes . You can visit Nautel website	{name:Calvin Mosher,title:Quality Supervisor,email:c*****@nautel.com,firstName:Calvin,lastName:Mosher,companyName:null,seoPath:calvin-mosher/107694970,phone:+1******00},{name:Carlos Berumen,title:Facilities and Maintenance Manager,email:c*****@nautel.com,firstName:Carlos,lastName:Berumen,companyName:null,seoPath:carlos-berumen/781330464,phone:+1******00},{name:Charles Drillen,title:Plant Manager,email:c*****@nautel.com,firstName:Charles,lastName:Drillen,companyName:null,seoPath:charles-drillen/75597615,phone:+1******00},{name:John Whyte,title:Head of Marketing,email:j*****@nautel.com,firstName:John,lastName:Whyte,companyName:null,seoPath:john-whyte/322678002,phone:+1******00},{name:Ken Ruzicka,title:Applications Engineer,email:k*****@nautel.com,firstName:Ken,lastName:Ruzicka,companyName:null,seoPath:ken-ruzicka/171303577,phone:+1******00},{name:Gilles Langlois,title:Senior Software Leader/Designer,email:g*****@nautel.com,firstName:Gilles,lastName:Langlois,companyName:null,seoPath:gilles-langlois/204702245,phone:+1******00},{name:Javad Hoseyni,title:Development Engineer P Engineer ,email:j*****@nautel.com,firstName:Javad,lastName:Hoseyni,companyName:null,seoPath:javad-hoseyni/78492915,phone:+1******00},{name:Stephen Braley,title:CS Tech,email:s*****@nautel.com,firstName:Stephen,lastName:Braley,companyName:null,seoPath:stephen-braley/23533404,phone:+1******00}
2482.0	Adapt2482	Norcast Telecom Networks	http://www.digitalwest.com	Telecommunications	$1 - 10M	San Luis Obispo, California, United States	http://www.digitalwest.com	25 - 100	Norcast Telecom Networks was founded in 1999 and is located at 6360 Edna Road,San Luis Obispo,California,United States. Norcast Telecom Networks has an estimated 25 - 100 employees and an estimated annual revenue of more than $1 - 10M. Adapt has contact details of 5 people working at Norcast Telecom Networks which includes  This includes . You can visit Norcast Telecom Networks website	{name:Justin Coalwell,title:Vice President Customer Experience,email:j*****@norcast.net,firstName:Justin,lastName:Coalwell,companyName:null,seoPath:justin-coalwell/99433313,phone:+1******80},{name:Nick Newbrough,title:Director of Sales,email:n*****@norcast.net,firstName:Nick,lastName:Newbrough,companyName:null,seoPath:nick-newbrough/480153806,phone:null},{name:Orah De Vroede,title:Director of Sales,email:o*****@norcast.net,firstName:Orah,lastName:De Vroede,companyName:null,seoPath:orah-de-vroede/666058143,phone:null},{name:Jill Decristofaro,title:Provisioning Coordinator,email:j*****@norcast.net,firstName:Jill,lastName:Decristofaro,companyName:null,seoPath:jill-decristofaro/944138400,phone:null},{name:Lance Heredia,title:Technician,email:l*****@norcast.net,firstName:Lance,lastName:Heredia,companyName:null,seoPath:lance-heredia/178752080,phone:null}
2540.0	Adapt2540	O.B. One Communications	http://www.ob-one.com	Telecommunications	$0 - 1M	Lexington, Kentucky, United States	http://www.ob-one.com	0 - 25	O.B. One Communications was founded in 1984 and is located at 213 Corley Mill Road,Lexington,Kentucky,United States. O.B. One Communications has an estimated 0 - 25 employees and an estimated annual revenue of more than $0 - 1M. Adapt has contact details of 4 people working at O.B. One Communications which includes  This includes . You can visit O.B. One Communications website	{name:Dawn Fisher,title:Chief Operating Officer,email:d*****@ob-one.com,firstName:Dawn,lastName:Fisher,companyName:null,seoPath:dawn-fisher/995547286,phone:null},{name:Darrell Swain,title:Technician | Project Manager | Designer | ITS Technician | CFOS/O,email:d*****@ob-one.com,firstName:Darrell,lastName:Swain,companyName:null,seoPath:darrell-swain/123783920,phone:null},{name:Nichole Blizzard,title:Business Development Manager,email:n*****@ob-one.com,firstName:Nichole,lastName:Blizzard,companyName:null,seoPath:nichole-blizzard/512414669,phone:null},{name:Rusty Young,title:Technician,email:r*****@ob-one.com,firstName:Rusty,lastName:Young,companyName:null,seoPath:rusty-young/64231960,phone:null}
2625.0	Adapt2625	ORBCOMM	http://www.orbcomm.com	Telecommunications	$10 - 50M	Rochelle Park, New jersey, United States	http://www.orbcomm.com	250 - 1000	ORBCOMM was founded in 1993 and is located at 395 West Passaic Street Suite 325,Rochelle Park,New jersey,United States. ORBCOMM has an estimated 250 - 1000 employees and an estimated annual revenue of more than $10 - 50M. Adapt has contact details of 161 people working at ORBCOMM which includes  This includes . You can visit ORBCOMM website	{name:Marc Eisenberg,title:Chief Executive Officer,email:e*****@orbcomm.com,firstName:Marc,lastName:Eisenberg,companyName:null,seoPath:marc-eisenberg/806138058,phone:+1******11},{name:John Stolte,title:Executive Vice President, Tech and Operations,email:s*****@orbcomm.com,firstName:John,lastName:Stolte,companyName:null,seoPath:john-stolte/97761604,phone:+1******00},{name:Sue Rutherford,title:Vice President Marketing,email:s*****@orbcomm.com,firstName:Sue,lastName:Rutherford,companyName:null,seoPath:sue-rutherford/815012865,phone:+1******00},{name:Michele Coniglio,title:Vice President,email:c*****@orbcomm.com,firstName:Michele,lastName:Coniglio,companyName:null,seoPath:michele-coniglio/936507130,phone:+1******00},{name:Swati Chiney,title:Vice President Strategic Initiatives,email:c*****@orbcomm.com,firstName:Swati,lastName:Chiney,companyName:null,seoPath:swati-chiney/990585439,phone:+1******00},{name:Greg Flessate,title:Vice President Government Services,email:f*****@orbcomm.com,firstName:Greg,lastName:Flessate,companyName:null,seoPath:greg-flessate/289802733,phone:+1******00},{name:Thomas Robinson,title:Senior Vice President,email:r*****@orbcomm.com,firstName:Thomas,lastName:Robinson,companyName:null,seoPath:thomas-robinson/837503033,phone:+1******65},{name:Craig Malone,title:Executive Vice President, Product Development,email:m*****@orbcomm.com,firstName:Craig,lastName:Malone,companyName:null,seoPath:craig-malone/200385673,phone:+1******00},{name:Ravi Panja,title:Senior Vice President, IOT Platforms,email:p*****@orbcomm.com,firstName:Ravi,lastName:Panja,companyName:null,seoPath:ravi-panja/806212356,phone:+1******65}
